net_value,stocks_count,stock_price,action
589.0401602174252,0,37.39,-4
589.0401602174252,0,36.98,-4
584.6515940438967,15,36.74,4096
590.6515940438967,15,37.14,4096
586.1638602025333,11,36.72,-4
584.2014772170758,7,36.52,-4
584.2717281577679,15,36.75,4096
585.921728157768,15,36.86,4096
607.5217281577679,15,38.3,4096
605.421728157768,15,38.16,4096
606.9593511657202,11,38.34,-4
607.0021235430609,15,38.41,4096
606.9704466684395,11,38.43,-4
607.0522440630145,15,38.47,4096
606.3570373019569,11,38.5,-4
606.7525287595064,7,38.64,-4
606.9082112877016,3,38.63,-4
602.0644112324591,15,38.22,4096
606.8454248455356,11,38.67,-4
598.0896343378253,15,38.12,4096
601.6896343378253,15,38.36,4096
602.2896343378253,15,38.4,4096
598.8396343378254,15,38.17,4096
600.3068043606804,11,38.33,-4
599.2111110338608,7,38.23,-4
601.063038007507,3,38.6,-4
601.2263987684303,0,38.77,-4
601.2263987684303,0,38.96,-4
597.3331418467035,15,39.08,4096
599.8831418467036,15,39.25,4096
607.2331418467036,15,39.74,4096
610.210503317446,11,39.99,-4
604.8785955134975,15,39.66,4096
604.7221845074463,11,39.73,-4
602.5487017943819,7,39.54,-4
604.2983953271222,3,39.87,-4
604.0636769859066,15,40.2,4096
601.61529137956,11,40.01,-4
595.9421692446062,7,39.09,-4
597.8303048610342,3,39.52,-4
596.4859496649202,0,38.5,-4
570.4494113526767,15,37.29,4096
543.2279628347793,11,35.15,-4
549.0821565245278,7,36.18,-4
561.4664236490546,15,36.76,4096
556.5164236490548,15,36.43,4096
546.6164236490547,15,35.77,4096
531.9164236490547,15,34.79,4096
483.46642364905466,15,31.56,4096
418.0664236490547,15,27.2,4096
373.5164236490547,15,24.23,4096
336.6223165113815,11,20.96,-4
323.5015794166174,16,19.84,4096
271.6615794166174,16,16.6,4096
272.2062499489471,12,16.49,-4
260.93836936829166,8,15.0,-4
211.54078649779493,17,11.89,4096
263.17289763936674,13,15.29,-4
266.77323829817465,17,15.68,4096
271.4482382981746,17,15.81,4096
342.84823829817464,17,20.01,4096
379.90823829817464,17,22.19,4096
340.46823829817464,17,19.87,4096
287.7682382981746,17,16.77,4
298.4782382981746,17,17.4,4096
307.21985249775173,13,18.0,-4
299.10809864225297,17,17.44,4096
320.36424314117977,13,18.57,-4
314.27275033252494,17,18.21,4096
363.57275033252495,17,21.11,4096
348.0037827050982,13,19.84,-4
353.6512514893684,9,20.59,-4
354.86845632413156,5,21.05,-4
339.80627070341177,17,19.95,4096
332.1562707034118,17,19.5,4096
325.34209688374517,13,19.09,-4
329.76270716169785,9,19.57,-4
328.43109880840063,5,19.14,-4
314.4815476844674,16,18.91,4096
323.4415476844673,16,19.47,4096
330.2895476844674,16,19.75,4096
339.0895476844674,16,20.3,4096
333.1695476844674,16,19.93,4096
350.6095476844674,16,21.02,4096
373.6495476844674,16,22.46,4096
394.48126414101125,12,23.97,-4
373.7544102107238,16,22.51,4096
358.87209539832315,12,21.47,-4
373.60721981898047,8,23.03,-4
367.3889461856568,16,22.33,4096
369.78894618565687,16,22.48,4096
381.30894618565685,16,23.2,4096
375.0063917819191,12,22.81,-4
390.8864091474229,16,23.98,4096
382.8864091474229,16,23.48,4096
362.7395488857727,12,22.0,-4
369.19778896285146,16,22.37,4096
401.3276969820781,12,24.78,-4
400.8790262273937,16,24.63,4096
418.95902622739374,16,25.76,4
422.6598262273937,16,25.84,4096
411.6198262273937,16,25.0,4096
426.01982622739365,16,25.9,4096
422.01982622739365,16,25.65,4096
426.3398262273937,16,25.92,4096
410.01982622739365,16,24.9,4096
409.0471196238934,12,24.81,-4
417.39386356216926,8,25.93,-4
424.4487072830357,15,26.69,4096
417.09870728303565,15,26.2,4096
427.14870728303566,15,26.87,4096
446.7079596955316,11,28.6,-4
435.8361116961732,15,27.9,4096
431.57266097091855,11,27.61,-4
394.1608748926101,15,25.16,4096
390.55529393427264,11,25.17,-4
368.03241926880463,15,23.52,4096
415.4324192688046,15,26.68,4096
403.5535231343971,11,26.03,-4
395.1095974533582,7,25.22,-4
399.811156293051,3,26.41,-4
390.98888071586447,15,25.75,4096
396.23888071586447,15,26.1,4096
387.9138807158645,15,25.39,4096
364.79566855707395,11,23.86,-4
371.89067068537577,15,24.39,4096
364.54067068537574,15,23.9,4096
369.372073424761,11,24.18,-4
381.21402540434065,15,25.08,4096
374.9140254043406,15,24.66,4096
382.1140254043406,15,25.14,4096
365.3273107364703,11,24.0,-4
365.5365110347706,15,23.97,4096
362.67592580767854,11,23.8,-4
355.11680812444024,15,23.4,4096
359.9168081244402,15,23.72,4096
359.46680812444026,15,23.69,4096
379.372084492638,11,25.25,-4
374.4347455423496,14,24.94,4096
372.75347370388835,10,24.85,-4
371.50455663897407,6,24.79,-4
372.43278595349966,14,24.91,4096
374.81278595349966,14,25.08,4096
377.09240251713254,10,25.19,-4
376.25108237522636,6,25.12,-4
371.54596231448977,14,24.87,4096
367.90596231448967,14,24.61,4096
371.2659623144898,14,24.85,4096
367.4859623144897,14,24.58,4096
365.3859623144897,14,24.43,4096
365.1059623144897,14,24.41,4096
362.99941798415875,10,24.38,-4
372.2994796287084,6,25.82,-4
367.02327286729775,14,25.51,4096
373.1832728672977,14,25.95,4096
364.48015734859086,10,25.3,-4
377.7966368939649,14,26.27,4096
388.8566368939649,14,27.06,4096
386.3366368939649,14,26.88,4096
380.5966368939649,14,26.47,4096
383.67663689396494,14,26.69,4096
384.65663689396496,14,26.76,4096
386.8515074704692,10,26.93,-4
383.17272238216515,14,26.65,4
380.7927223821652,14,26.48,4096
380.55043326490477,10,26.4,-4
377.7265579329736,14,26.25,4096
371.6823254397187,10,25.8,-4
364.7835458400808,6,25.06,-4
366.89516039871194,14,25.28,4096
365.77516039871193,14,25.2,4096
358.8732092672036,10,24.75,-4
359.90184493895566,6,24.92,-4
362.6430165647565,14,25.12,4096
360.0264571597498,10,24.84,-4
355.5408788822663,6,24.16,-4
355.5433878680956,14,24.32,4096
356.32410904808194,10,24.39,-4
352.40912549930863,6,23.85,-4
350.6339288248539,2,23.93,-4
350.3434328103775,0,23.95,-4
345.80501711554194,14,24.11,4096
344.16640781588274,10,24.0,-4
341.4143344255483,6,23.84,-4
335.7626030308861,2,22.83,-4
338.74976689874836,15,22.43,4096
339.7997668987484,15,22.5,4096
318.7547668987484,15,20.94,4096
317.8547668987484,15,20.88,4096
337.05476689874837,15,22.16,4096
330.9047668987484,15,21.75,4096
328.5047668987484,15,21.59,4096
325.05476689874837,15,21.36,4096
319.5852486804596,11,20.91,-4
330.844647644155,15,21.79,4096
337.444647644155,15,22.23,4096
324.544647644155,15,21.37,4096
327.99464764415507,15,21.6,4096
340.8252238603784,11,22.76,-4
332.65214490285155,15,22.12,4096
332.8021449028515,15,22.13,4096
332.35214490285153,15,22.1,4096
321.85214490285153,15,21.4,4096
332.0521449028515,15,22.08,4096
328.90214490285155,15,21.87,4096
325.7521449028515,15,21.66,4096
329.4240789263362,11,22.0,-4
324.71364032453994,14,21.55,4096
334.48630546256464,15,22.2,4096
323.3874988642866,11,21.44,-4
321.7583401663392,15,21.34,4096
314.3754231718743,11,20.68,-4
309.44333084636287,15,20.28,4096
315.60092277934746,11,20.68,-4
319.46001918846895,7,21.19,-4
322.56328790998714,15,21.36,4096
323.4632879099872,15,21.42,4096
325.1132879099872,15,21.53,4096
329.91328790998716,15,21.85,4096
331.7132879099871,15,21.97,4096
330.66328790998716,15,21.9,2048
352.4443773219811,11,23.84,-4
355.2169807132967,14,24.1,4096
339.81698071329663,14,23.0,4096
342.96152441752986,10,23.43,-4
340.9793491882661,6,23.29,-4
350.6659579099095,14,23.95,4096
345.9502269469662,10,23.45,-4
352.4999392195124,14,24.03,4096
353.4293980295531,10,24.03,-4
